route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
22,000033,2057,Flughafen Wien Bahnhof,,,1799,,1
38,000033,2058,Flughafen Wien Bahnhof,,,1799,,1
38,000004,2059,Wolfsthal Bahnhof,,,1800,,1
48,000033,2060,Fehring Bahnhof,,,1801,,1
37,000033,2061,Wolfsthal Bahnhof,,,1802,,1
40,000033,2062,Wolfsthal Bahnhof,,,1802,,1
48,000000,2063,Wr.Neustadt Hbf,,,1803,,1
38,000004,2064,Flughafen Wien Bahnhof,,,1804,,1
9,000033,2065,Flughafen Wien Bahnhof,,,1805,,1
38,000033,2066,Flughafen Wien Bahnhof,,,1805,,1
48,000000,2067,Aspang Markt Bahnhof,,,1806,,1
37,000033,2068,Flughafen Wien Bahnhof,,,1807,,1
40,000033,2069,Flughafen Wien Bahnhof,,,1807,,1
38,000004,2070,Wolfsthal Bahnhof,,,1808,,1
22,000033,2071,Flughafen Wien Bahnhof,,,1809,,1
38,000033,2072,Flughafen Wien Bahnhof,,,1809,,1
49,000000,2073,Fehring Bahnhof,,,1810,,1
37,000033,2074,Wolfsthal Bahnhof,,,1811,,1
40,000033,2075,Wolfsthal Bahnhof,,,1811,,1
48,000000,2076,Wr.Neustadt Hbf,,,1812,,1
38,000004,2077,Flughafen Wien Bahnhof,,,1813,,1
9,000033,2078,Flughafen Wien Bahnhof,,,1814,,1
38,000033,2079,Flughafen Wien Bahnhof,,,1814,,1
48,000000,2080,Aspang Markt Bahnhof,,,1815,,1
22,000033,2081,Flughafen Wien Bahnhof,,,1816,,1
38,000033,2082,Flughafen Wien Bahnhof,,,1816,,1
38,000004,2083,Wolfsthal Bahnhof,,,1817,,1
49,000033,2084,Aspang Markt Bahnhof,,,1818,,1
40,000033,2085,Wolfsthal Bahnhof,,,1819,,1
48,000004,2086,Wr.Neustadt Hbf,,,1820,,1
48,000033,2087,Wr.Neustadt Hbf,,,1821,,1
22,000000,2088,Flughafen Wien Bahnhof,,,1822,,1
38,000000,2089,Flughafen Wien Bahnhof,,,1822,,1
48,000000,2090,Aspang Markt Bahnhof,,,1823,,1
22,000000,2091,Wolfsthal Bahnhof,,,1824,,1
38,000000,2092,Wolfsthal Bahnhof,,,1824,,1
49,000000,2093,Fehring Bahnhof,,,1825,,1
49,000102,2094,Fehring Bahnhof,,,1825,,1
48,000000,2095,Wr.Neustadt Hbf,,,1826,,1
22,000000,2096,Flughafen Wien Bahnhof,,,1827,,1
38,000000,2097,Flughafen Wien Bahnhof,,,1827,,1
48,000000,2098,Aspang Markt Bahnhof,,,1828,,1
22,000000,2099,Wolfsthal Bahnhof,,,1829,,1
38,000000,2100,Wolfsthal Bahnhof,,,1829,,1
49,000033,2101,Aspang Markt Bahnhof,,,1830,,1
48,000000,2102,Wr.Neustadt Hbf,,,1831,,1
22,000004,2103,Flughafen Wien Bahnhof,,,1832,,1
38,000004,2104,Flughafen Wien Bahnhof,,,1832,,1
22,000033,2105,Flughafen Wien Bahnhof,,,1833,,1
38,000033,2106,Flughafen Wien Bahnhof,,,1833,,1
49,000097,2107,Hartberg Bahnhof,,,1834,,1
49,000033,2108,Wr.Neustadt Hbf,,,1835,,1
49,000004,2109,Wr.Neustadt Hbf,,,1836,,1
22,000000,2110,Wolfsthal Bahnhof,,,1837,,1
38,000000,2111,Wolfsthal Bahnhof,,,1837,,1
38,000004,2112,Wolfsthal Bahnhof,,,1837,,1
48,000000,2113,Aspang Markt Bahnhof,,,1838,,1
40,000033,2114,Wolfsthal Bahnhof,,,1839,,1
48,000000,2115,Wr.Neustadt Hbf,,,1840,,1
22,000000,2116,Flughafen Wien Bahnhof,,,1841,,1
38,000000,2117,Flughafen Wien Bahnhof,,,1841,,1
49,000000,2118,Fehring Bahnhof,,,1842,,1
40,000033,2119,Flughafen Wien Bahnhof,,,1843,,1
22,000000,2120,Wolfsthal Bahnhof,,,1844,,1
38,000000,2121,Wolfsthal Bahnhof,,,1844,,1
38,000004,2122,Wolfsthal Bahnhof,,,1844,,1
49,000033,2123,Friedberg in Stmk Bahnhof,,,1845,,1
40,000033,2124,Wolfsthal Bahnhof,,,1846,,1
48,000000,2125,Wr.Neustadt Hbf,,,1847,,1
38,000033,2126,Flughafen Wien Bahnhof,,,1848,,1
22,000004,2127,Flughafen Wien Bahnhof,,,1849,,1
38,000004,2128,Flughafen Wien Bahnhof,,,1849,,1
48,000000,2129,Aspang Markt Bahnhof,,,1850,,1
40,000033,2130,Flughafen Wien Bahnhof,,,1851,,1
49,000000,2131,Wien Hbf,,,1852,,1
49,000004,2132,Wien Hbf,,,1852,,1
22,000000,2133,Wolfsthal Bahnhof,,,1853,,1
38,000000,2134,Wolfsthal Bahnhof,,,1853,,1
38,000004,2135,Wolfsthal Bahnhof,,,1853,,1
49,000033,2136,Hartberg Bahnhof,,,1854,,1
40,000033,2137,Wolfsthal Bahnhof,,,1855,,1
48,000000,2138,Wr.Neustadt Hbf,,,1856,,1
22,000000,2139,Flughafen Wien Bahnhof,,,1857,,1
38,000000,2140,Flughafen Wien Bahnhof,,,1857,,1
49,000097,2141,Friedberg in Stmk Bahnhof,,,1858,,1
40,000033,2142,Wolfsthal Bahnhof,,,1859,,1
22,000000,2143,Wolfsthal Bahnhof,,,1860,,1
38,000000,2144,Wolfsthal Bahnhof,,,1860,,1
38,000004,2145,Wolfsthal Bahnhof,,,1860,,1
48,000000,2146,Aspang Markt Bahnhof,,,1861,,1
40,000033,2147,Wolfsthal Bahnhof,,,1862,,1
48,000000,2148,Wr.Neustadt Hbf,,,1863,,1
38,000033,2149,Flughafen Wien Bahnhof,,,1864,,1
22,000004,2150,Flughafen Wien Bahnhof,,,1865,,1
38,000004,2151,Flughafen Wien Bahnhof,,,1865,,1
49,000000,2152,Fehring Bahnhof,,,1866,,1
40,000033,2153,Wolfsthal Bahnhof,,,1867,,1
49,000102,2154,Wien Hbf,,,1868,,1
49,000004,2155,Wien Hbf,,,1868,,1
49,000104,2156,Wr.Neustadt Hbf,,,1869,,1
22,000000,2157,Wolfsthal Bahnhof,,,1870,,1
38,000000,2158,Wolfsthal Bahnhof,,,1870,,1
38,000004,2159,Wolfsthal Bahnhof,,,1870,,1
40,000033,2160,Wolfsthal Bahnhof,,,1871,,1
48,000000,2161,Wr.Neustadt Hbf,,,1872,,1
38,000004,2162,Flughafen Wien Bahnhof,,,1873,,1
22,000033,2163,Flughafen Wien Bahnhof,,,1874,,1
38,000033,2164,Flughafen Wien Bahnhof,,,1874,,1
48,000000,2165,Aspang Markt Bahnhof,,,1875,,1
40,000033,2166,Wolfsthal Bahnhof,,,1876,,1
22,000000,2167,Wolfsthal Bahnhof,,,1877,,1
38,000000,2168,Wolfsthal Bahnhof,,,1877,,1
38,000004,2169,Wolfsthal Bahnhof,,,1877,,1
49,000105,2170,Hartberg Bahnhof,,,1878,,1
49,000033,2171,Hartberg Bahnhof,,,1878,,1
37,000033,2172,Wolfsthal Bahnhof,,,1879,,1
40,000033,2173,Wolfsthal Bahnhof,,,1879,,1
48,000000,2174,Wr.Neustadt Hbf,,,1880,,1
22,000000,2175,Flughafen Wien Bahnhof,,,1881,,1
38,000000,2176,Flughafen Wien Bahnhof,,,1881,,1
48,000000,2177,Aspang Markt Bahnhof,,,1882,,1
40,000033,2178,Wolfsthal Bahnhof,,,1883,,1
22,000000,2179,Wolfsthal Bahnhof,,,1884,,1
38,000000,2180,Wolfsthal Bahnhof,,,1884,,1
38,000004,2181,Wolfsthal Bahnhof,,,1884,,1
49,000000,2182,Hartberg Bahnhof,,,1885,,1
49,000105,2183,Hartberg Bahnhof,,,1885,,1
37,000033,2184,Wolfsthal Bahnhof,,,1886,,1
40,000033,2185,Wolfsthal Bahnhof,,,1886,,1
48,000000,2186,Wr.Neustadt Hbf,,,1887,,1
22,000004,2187,Flughafen Wien Bahnhof,,,1888,,1
38,000004,2188,Flughafen Wien Bahnhof,,,1888,,1
22,000033,2189,Flughafen Wien Bahnhof,,,1889,,1
38,000033,2190,Flughafen Wien Bahnhof,,,1889,,1
48,000000,2191,Friedberg in Stmk Bahnhof,,,1890,,1
40,000033,2192,Wolfsthal Bahnhof,,,1891,,1
48,000000,2193,Wr.Neustadt Hbf,,,1892,,1
22,000000,2194,Wolfsthal Bahnhof,,,1893,,1
38,000000,2195,Wolfsthal Bahnhof,,,1893,,1
38,000004,2196,Wolfsthal Bahnhof,,,1893,,1
37,000033,2197,Wolfsthal Bahnhof,,,1894,,1
40,000033,2198,Wolfsthal Bahnhof,,,1894,,1
22,000000,2199,Flughafen Wien Bahnhof,,,1895,,1
38,000000,2200,Flughafen Wien Bahnhof,,,1895,,1
48,000000,2201,Friedberg in Stmk Bahnhof,,,1896,,1
40,000033,2202,Fischamend Bahnhof,,,1897,,1
22,000000,2203,Wolfsthal Bahnhof,,,1898,,1
38,000000,2204,Wolfsthal Bahnhof,,,1898,,1
38,000004,2205,Wolfsthal Bahnhof,,,1898,,1
40,000033,2206,Wolfsthal Bahnhof,,,1899,,1
22,000004,2207,Flughafen Wien Bahnhof,,,1900,,1
38,000004,2208,Flughafen Wien Bahnhof,,,1900,,1
22,000033,2209,Flughafen Wien Bahnhof,,,1901,,1
38,000033,2210,Flughafen Wien Bahnhof,,,1901,,1
48,000000,2211,Aspang Markt Bahnhof,,,1902,,1
22,000000,2212,Wolfsthal Bahnhof,,,1903,,1
38,000000,2213,Wolfsthal Bahnhof,,,1903,,1
22,000033,2214,Flughafen Wien Bahnhof,,,1904,,1
38,000033,2215,Flughafen Wien Bahnhof,,,1904,,1
22,000004,2216,Flughafen Wien Bahnhof,,,1905,,1
38,000004,2217,Flughafen Wien Bahnhof,,,1905,,1
48,000004,2218,Aspang Markt Bahnhof,,,1906,,1
22,000000,2219,Wolfsthal Bahnhof,,,1907,,1
38,000000,2220,Wolfsthal Bahnhof,,,1907,,1
49,000004,2221,Aspang Markt Bahnhof,,,1908,,1
22,000000,2222,Flughafen Wien Bahnhof,,,1909,,1
38,000000,2223,Flughafen Wien Bahnhof,,,1909,,1
22,000000,2224,Wolfsthal Bahnhof,,,1910,,1
38,000000,2225,Wolfsthal Bahnhof,,,1910,,1
22,000000,2226,Flughafen Wien Bahnhof,,,1911,,1
38,000000,2227,Flughafen Wien Bahnhof,,,1911,,1
49,000067,2228,Hartberg Bahnhof,,,1912,,1
49,000067,2229,Friedberg in Stmk Bahnhof,,,1913,,1
50,000033,2230,Krems/Donau Bahnhof,,,1914,,1
50,000033,2231,Wien Franz-Josefs-Bahnhof,,,1915,,1
50,000000,2232,Wien Franz-Josefs-Bahnhof,,,1916,,1
50,000000,2233,Krems/Donau Bahnhof,,,1917,,1
50,000033,2234,Wien Franz-Josefs-Bahnhof,,,1918,,1
50,000000,2235,Krems/Donau Bahnhof,,,1919,,1
50,000000,2236,Wien Franz-Josefs-Bahnhof,,,1920,,1
50,000033,2237,Wien Franz-Josefs-Bahnhof,,,1921,,1
50,000000,2238,Krems/Donau Bahnhof,,,1922,,1
50,000033,2239,Wien Franz-Josefs-Bahnhof,,,1923,,1
50,000000,2240,Krems/Donau Bahnhof,,,1924,,1
50,000000,2241,Wien Franz-Josefs-Bahnhof,,,1925,,1
50,000000,2242,Krems/Donau Bahnhof,,,1926,,1
50,000033,2243,Wien Franz-Josefs-Bahnhof,,,1927,,1
50,000000,2244,Wien Franz-Josefs-Bahnhof,,,1928,,1
50,000000,2245,Krems/Donau Bahnhof,,,1929,,1
50,000000,2246,Krems/Donau Bahnhof,,,1930,,1
50,000000,2247,Wien Franz-Josefs-Bahnhof,,,1931,,1
50,000000,2248,Krems/Donau Bahnhof,,,1932,,1
50,000000,2249,Wien Franz-Josefs-Bahnhof,,,1933,,1
50,000000,2250,Krems/Donau Bahnhof,,,1934,,1
50,000000,2251,Wien Franz-Josefs-Bahnhof,,,1935,,1
50,000000,2252,Krems/Donau Bahnhof,,,1936,,1
50,000000,2253,Wien Franz-Josefs-Bahnhof,,,1937,,1
50,000033,2254,Krems/Donau Bahnhof,,,1938,,1
50,000000,2255,Wien Franz-Josefs-Bahnhof,,,1939,,1
50,000004,2256,Krems/Donau Bahnhof,,,1940,,1
50,000106,2257,Wien Franz-Josefs-Bahnhof,,,1941,,1
50,000107,2258,Wien Franz-Josefs-Bahnhof,,,1942,,1
50,000000,2259,Krems/Donau Bahnhof,,,1943,,1
50,000000,2260,Wien Franz-Josefs-Bahnhof,,,1944,,1
50,000000,2261,Wien Franz-Josefs-Bahnhof,,,1945,,1
50,000033,2262,Krems/Donau Bahnhof,,,1946,,1
50,000000,2263,Wien Franz-Josefs-Bahnhof,,,1947,,1
50,000004,2264,Krems/Donau Bahnhof,,,1948,,1
50,000000,2265,Wien Franz-Josefs-Bahnhof,,,1949,,1
50,000000,2266,Krems/Donau Bahnhof,,,1950,,1
50,000000,2267,Wien Franz-Josefs-Bahnhof,,,1951,,1
50,000000,2268,Krems/Donau Bahnhof,,,1952,,1
50,000000,2269,Wien Franz-Josefs-Bahnhof,,,1953,,1
50,000000,2270,Krems/Donau Bahnhof,,,1954,,1
50,000000,2271,Wien Franz-Josefs-Bahnhof,,,1955,,1
50,000000,2272,Krems/Donau Bahnhof,,,1956,,1
50,000000,2273,Wien Franz-Josefs-Bahnhof,,,1957,,1
50,000000,2274,Krems/Donau Bahnhof,,,1958,,1
50,000000,2275,Krems/Donau Bahnhof,,,1959,,1
50,000033,2276,Wien Franz-Josefs-Bahnhof,,,1960,,1
50,000050,2277,Krems/Donau Bahnhof,,,1961,,1
50,000000,2278,Wien Franz-Josefs-Bahnhof,,,1962,,1
50,000033,2279,Krems/Donau Bahnhof,,,1963,,1
50,000033,2280,Krems/Donau Bahnhof,,,1964,,1
50,000033,2281,Krems/Donau Bahnhof,,,1965,,1
50,000033,2282,Krems/Donau Bahnhof,,,1966,,1
50,000033,2283,Krems/Donau Bahnhof,,,1967,,1
50,000108,2284,Krems/Donau Bahnhof,,,1968,,1
38,000000,2285,Wien Floridsdorf Bahnhof,,,1969,,1
30,000000,2286,Wien Meidling Bahnhof,,,1970,,1
30,000110,2287,Wien Meidling Bahnhof,,,1970,,1
22,000000,2288,Wien Floridsdorf Bahnhof,,,1971,,1
11,000000,2289,Wien Liesing Bahnhof,,,1972,,1
11,000068,2290,Wien Liesing Bahnhof,,,1972,,1
30,000004,2291,Wien Meidling Bahnhof,,,1973,,1
22,000000,2292,Wien Floridsdorf Bahnhof,,,1974,,1
22,000000,2293,Mödling Bahnhof,,,1975,,1
22,000004,2294,Mödling Bahnhof,,,1975,,1
30,000000,2295,Wien Meidling Bahnhof,,,1976,,1
15,000004,2296,Wien Hbf,,,1977,,1
15,000033,2297,Wien Hbf,,,1978,,1
38,000000,2298,Wien Floridsdorf Bahnhof,,,1979,,1
11,000000,2299,Wien Floridsdorf Bahnhof,,,1980,,1
11,000000,2300,Wien Floridsdorf Bahnhof,,,1981,,1
11,000112,2301,Wien Floridsdorf Bahnhof,,,1982,,1
11,000000,2302,Payerbach-Reichenau Bahnhof,,,1983,,1
11,000004,2303,Payerbach-Reichenau Bahnhof,,,1983,,1
11,000113,2304,Payerbach-Reichenau Bahnhof,,,1983,,1
38,000000,2305,Wien Floridsdorf Bahnhof,,,1984,,1
15,000033,2306,Wr.Neustadt Hbf,,,1985,,1
22,000033,2307,Wien Floridsdorf Bahnhof,,,1986,,1
22,000004,2308,Wien Floridsdorf Bahnhof,,,1987,,1
22,000004,2309,Mödling Bahnhof,,,1988,,1
38,000000,2310,Wien Floridsdorf Bahnhof,,,1989,,1
11,000004,2311,Wr.Neustadt Hbf,,,1990,,1
15,000033,2312,Wien Meidling Bahnhof,,,1991,,1
15,000004,2313,Wien Meidling Bahnhof,,,1992,,1
22,000004,2314,Mödling Bahnhof,,,1993,,1
11,000004,2315,Wr.Neustadt Hbf,,,1994,,1
22,000004,2316,Mödling Bahnhof,,,1995,,1
15,000004,2317,Wien Hbf,,,1996,,1
15,000033,2318,Wien Hbf,,,1997,,1
22,000004,2319,Mödling Bahnhof,,,1998,,1
22,000033,2320,Wien Meidling Bahnhof,,,1999,,1
22,000033,2321,Mödling Bahnhof,,,2000,,1
30,000033,2322,Wien Meidling Bahnhof,,,2001,,1
11,000000,2323,Wr.Neustadt Hbf,,,2002,,1
11,000033,2324,Wr.Neustadt Hbf,,,2002,,1
22,000033,2325,Mödling Bahnhof,,,2003,,1
22,000004,2326,Mödling Bahnhof,,,2004,,1
30,000004,2327,Wien Meidling Bahnhof,,,2005,,1
22,000004,2328,Wien Floridsdorf Bahnhof,,,2006,,1
30,000033,2329,Wien Meidling Bahnhof,,,2007,,1
22,000004,2330,Mödling Bahnhof,,,2008,,1
11,000000,2331,Wr.Neustadt Hbf,,,2009,,1
22,000033,2332,Mödling Bahnhof,,,2010,,1
22,000004,2333,Mödling Bahnhof,,,2011,,1
30,000035,2334,Wien Meidling Bahnhof,,,2012,,1
30,000034,2335,Wien Meidling Bahnhof,,,2013,,1
11,000004,2336,Wien Meidling Bahnhof,,,2014,,1
30,000004,2337,Wien Meidling Bahnhof,,,2014,,1
11,000033,2338,Wien Meidling Bahnhof,,,2015,,1
30,000033,2339,Wien Meidling Bahnhof,,,2015,,1
15,000033,2340,Wr.Neustadt Hbf,,,2016,,1
30,000033,2341,Wien Floridsdorf Bahnhof,,,2017,,1
11,000000,2342,Wr.Neustadt Hbf,,,2018,,1
11,000035,2343,Wr.Neustadt Hbf,,,2018,,1
22,000000,2344,Mödling Bahnhof,,,2019,,1
22,000000,2345,Wien Floridsdorf Bahnhof,,,2020,,1
30,000033,2346,Wien Meidling Bahnhof,,,2021,,1
30,000004,2347,Wien Meidling Bahnhof,,,2022,,1
38,000000,2348,Wien Floridsdorf Bahnhof,,,2023,,1
11,000033,2349,Wien Liesing Bahnhof,,,2024,,1
22,000000,2350,Wien Floridsdorf Bahnhof,,,2025,,1
34,000004,2351,Wr.Neustadt Hbf,,,2026,,1
34,000033,2352,Wr.Neustadt Hbf,,,2027,,1
30,000004,2353,Wien Meidling Bahnhof,,,2028,,1
22,000000,2354,Mödling Bahnhof,,,2029,,1
30,000033,2355,Wien Meidling Bahnhof,,,2030,,1
38,000004,2356,Wien Floridsdorf Bahnhof,,,2031,,1
30,000004,2357,Wien Meidling Bahnhof,,,2032,,1
11,000033,2358,Wien Liesing Bahnhof,,,2033,,1
34,000000,2359,Wr.Neustadt Hbf,,,2034,,1
34,000035,2360,Wr.Neustadt Hbf,,,2034,,1
30,000004,2361,Wien Meidling Bahnhof,,,2035,,1
22,000114,2362,Mödling Bahnhof,,,2036,,1
22,000105,2363,Mödling Bahnhof,,,2037,,1
30,000033,2364,Wien Meidling Bahnhof,,,2038,,1
30,000004,2365,Wien Meidling Bahnhof,,,2039,,1
10,000033,2366,Wien Liesing Bahnhof,,,2040,,1
11,000033,2367,Wien Liesing Bahnhof,,,2040,,1
39,000033,2368,Wien Meidling Bahnhof,,,2041,,1
11,000113,2369,Wien Floridsdorf Bahnhof,,,2042,,1
11,000033,2370,Wien Floridsdorf Bahnhof,,,2043,,1
11,000112,2371,Wien Floridsdorf Bahnhof,,,2044,,1
34,000033,2372,Wr.Neustadt Hbf,,,2045,,1
11,000037,2373,Wr.Neustadt Hbf,,,2046,,1
11,000034,2374,Wr.Neustadt Hbf,,,2047,,1
30,000004,2375,Wien Meidling Bahnhof,,,2048,,1
22,000000,2376,Mödling Bahnhof,,,2049,,1
30,000033,2377,Wien Meidling Bahnhof,,,2050,,1
38,000033,2378,Wien Floridsdorf Bahnhof,,,2051,,1
38,000004,2379,Wien Floridsdorf Bahnhof,,,2052,,1
30,000004,2380,Wien Meidling Bahnhof,,,2053,,1
8,000033,2381,Wien Liesing Bahnhof,,,2054,,1
11,000033,2382,Wien Liesing Bahnhof,,,2054,,1
30,000004,2383,Wien Meidling Bahnhof,,,2055,,1
34,000000,2384,Wr.Neustadt Hbf,,,2056,,1
34,000033,2385,Wr.Neustadt Hbf,,,2056,,1
22,000033,2386,Mödling Bahnhof,,,2057,,1
22,000004,2387,Mödling Bahnhof,,,2058,,1
30,000004,2388,Wien Floridsdorf Bahnhof,,,2059,,1
30,000033,2389,Wien Floridsdorf Bahnhof,,,2060,,1
30,000033,2390,Wien Meidling Bahnhof,,,2061,,1
30,000004,2391,Wien Meidling Bahnhof,,,2062,,1
10,000033,2392,Wien Liesing Bahnhof,,,2063,,1
11,000033,2393,Wien Liesing Bahnhof,,,2063,,1
39,000033,2394,Wien Meidling Bahnhof,,,2064,,1
11,000000,2395,Wr.Neustadt Hbf,,,2065,,1
40,000033,2396,Wien Floridsdorf Bahnhof,,,2066,,1
30,000034,2397,Wien Meidling Bahnhof,,,2067,,1
22,000000,2398,Mödling Bahnhof,,,2068,,1
30,000033,2399,Wien Meidling Bahnhof,,,2069,,1
30,000004,2400,Wien Meidling Bahnhof,,,2070,,1
11,000033,2401,Wien Liesing Bahnhof,,,2071,,1
11,000000,2402,Leobersdorf Bahnhof,,,2072,,1
11,000033,2403,Leobersdorf Bahnhof,,,2072,,1
22,000033,2404,Mödling Bahnhof,,,2073,,1
22,000004,2405,Mödling Bahnhof,,,2074,,1
30,000033,2406,Wien Floridsdorf Bahnhof,,,2075,,1
30,000004,2407,Wien Floridsdorf Bahnhof,,,2076,,1
30,000004,2408,Wien Meidling Bahnhof,,,2077,,1
30,000033,2409,Wien Meidling Bahnhof,,,2078,,1
30,000004,2410,Wien Meidling Bahnhof,,,2079,,1
10,000033,2411,Wien Liesing Bahnhof,,,2080,,1
11,000033,2412,Wien Liesing Bahnhof,,,2080,,1
11,000000,2413,Wr.Neustadt Hbf,,,2081,,1
40,000033,2414,Wien Floridsdorf Bahnhof,,,2082,,1
22,000000,2415,Mödling Bahnhof,,,2083,,1
30,000033,2416,Wien Meidling Bahnhof,,,2084,,1
38,000033,2417,Wien Floridsdorf Bahnhof,,,2085,,1
38,000004,2418,Wien Floridsdorf Bahnhof,,,2086,,1
30,000004,2419,Wien Meidling Bahnhof,,,2087,,1
10,000033,2420,Wien Liesing Bahnhof,,,2088,,1
11,000033,2421,Wien Liesing Bahnhof,,,2088,,1
11,000000,2422,Mödling Bahnhof,,,2089,,1
30,000004,2423,Wien Floridsdorf Bahnhof,,,2090,,1
40,000033,2424,Wien Floridsdorf Bahnhof,,,2091,,1
22,000033,2425,Mödling Bahnhof,,,2092,,1
22,000004,2426,Mödling Bahnhof,,,2093,,1
30,000033,2427,Wien Meidling Bahnhof,,,2094,,1
30,000004,2428,Wien Meidling Bahnhof,,,2095,,1
11,000033,2429,Wien Liesing Bahnhof,,,2096,,1
30,000000,2430,Wien Meidling Bahnhof,,,2097,,1
11,000000,2431,Wr.Neustadt Hbf,,,2098,,1
40,000033,2432,Wien Floridsdorf Bahnhof,,,2099,,1
22,000000,2433,Mödling Bahnhof,,,2100,,1
30,000033,2434,Wien Meidling Bahnhof,,,2101,,1
38,000033,2435,Wien Floridsdorf Bahnhof,,,2102,,1
38,000004,2436,Wien Floridsdorf Bahnhof,,,2103,,1
30,000004,2437,Wien Meidling Bahnhof,,,2104,,1
11,000033,2438,Wien Liesing Bahnhof,,,2105,,1
30,000000,2439,Wien Floridsdorf Bahnhof,,,2106,,1
34,000000,2440,Mödling Bahnhof,,,2107,,1
9,000000,2441,Mödling Bahnhof,,,2108,,1
22,000000,2442,Mödling Bahnhof,,,2108,,1
30,000033,2443,Wien Meidling Bahnhof,,,2109,,1
30,000004,2444,Wien Meidling Bahnhof,,,2110,,1
11,000033,2445,Wien Liesing Bahnhof,,,2111,,1
30,000000,2446,Wien Meidling Bahnhof,,,2112,,1
11,000000,2447,Wr.Neustadt Hbf,,,2113,,1
22,000000,2448,Mödling Bahnhof,,,2114,,1
30,000033,2449,Wien Meidling Bahnhof,,,2115,,1
38,000000,2450,Wien Floridsdorf Bahnhof,,,2116,,1
30,000004,2451,Wien Meidling Bahnhof,,,2117,,1
11,000033,2452,Wien Liesing Bahnhof,,,2118,,1
30,000000,2453,Wien Floridsdorf Bahnhof,,,2119,,1
11,000000,2454,Leobersdorf Bahnhof,,,2120,,1
11,000033,2455,Leobersdorf Bahnhof,,,2120,,1
22,000004,2456,Mödling Bahnhof,,,2121,,1
9,000033,2457,Mödling Bahnhof,,,2122,,1
22,000033,2458,Mödling Bahnhof,,,2122,,1
30,000033,2459,Wien Meidling Bahnhof,,,2123,,1
30,000004,2460,Wien Meidling Bahnhof,,,2124,,1
15,000033,2461,Wien Floridsdorf Bahnhof,,,2125,,1
11,000033,2462,Wien Liesing Bahnhof,,,2126,,1
30,000000,2463,Wien Meidling Bahnhof,,,2127,,1
11,000000,2464,Wr.Neustadt Hbf,,,2128,,1
22,000000,2465,Mödling Bahnhof,,,2129,,1
30,000033,2466,Wien Meidling Bahnhof,,,2130,,1
30,000004,2467,Wien Meidling Bahnhof,,,2131,,1
11,000033,2468,Wien Liesing Bahnhof,,,2132,,1
30,000000,2469,Wien Floridsdorf Bahnhof,,,2133,,1
34,000000,2470,Leobersdorf Bahnhof,,,2134,,1
34,000033,2471,Leobersdorf Bahnhof,,,2134,,1
9,000000,2472,Mödling Bahnhof,,,2135,,1
22,000000,2473,Mödling Bahnhof,,,2135,,1
30,000033,2474,Wien Meidling Bahnhof,,,2136,,1
30,000004,2475,Wien Meidling Bahnhof,,,2137,,1
15,000033,2476,Wien Floridsdorf Bahnhof,,,2138,,1
11,000033,2477,Wien Liesing Bahnhof,,,2139,,1
30,000000,2478,Wien Meidling Bahnhof,,,2140,,1
11,000000,2479,Wr.Neustadt Hbf,,,2141,,1
8,000033,2480,Payerbach-Reichenau Bahnhof,,,2142,,1
40,000033,2481,Wien Floridsdorf Bahnhof,,,2143,,1
22,000000,2482,Mödling Bahnhof,,,2144,,1
